"","Level_1","Level_2","Level_3","KOID","GeneName","KO"
"516","09100 Metabolism","09102 Energy metabolism","00195 Photosynthesis [PATH:ko00195]","K02110"," ATPF0C, atpE; F-type H+-transporting ATPase subunit c","K02110"
"517","09100 Metabolism","09102 Energy metabolism","00195 Photosynthesis [PATH:ko00195]","K02108"," ATPF0A, atpB; F-type H+-transporting ATPase subunit a","K02108"
"518","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K00927"," PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]","K00927"
"519","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K00134"," GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]","K00134"
"520","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K11645"," fbaB; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]","K11645"
"521","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K01624"," FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]","K01624"
"522","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K04041"," fbp3; fructose-1,6-bisphosphatase III [EC:3.1.3.11]","K04041"
"523","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K00615"," E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]","K00615"
"524","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K01807"," rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6]","K01807"
"525","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K01808"," rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]","K01808"
"526","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K01803"," TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]","K01803"
"527","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K01621"," xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]","K01621"
"528","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K01783"," rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]","K01783"
"529","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K01610"," E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]","K01610"
"530","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K01006"," ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]","K01006"
"531","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K00029"," E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]","K00029"
"532","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K00024"," mdh; malate dehydrogenase [EC:1.1.1.37]","K00024"
"533","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00169"," porA; pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]","K00169"
"534","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00170"," porB; pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]","K00170"
"535","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00172"," porG; pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]","K00172"
"536","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00171"," porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]","K00171"
"537","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K03737"," por, nifJ; pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]","K03737"
"538","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01007"," pps, ppsA; pyruvate, water dikinase [EC:2.7.9.2]","K01007"
"539","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01006"," ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]","K01006"
"540","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01958"," PC, pyc; pyruvate carboxylase [EC:6.4.1.1]","K01958"
"541","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01960"," pycB; pyruvate carboxylase subunit B [EC:6.4.1.1]","K01960"
"542","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00024"," mdh; malate dehydrogenase [EC:1.1.1.37]","K00024"
"543","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01676"," E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]","K01676"
"544","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01677"," E4.2.1.2AA, fumA; fumarate hydratase subunit alpha [EC:4.2.1.2]","K01677"
"545","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01678"," E4.2.1.2AB, fumB; fumarate hydratase subunit beta [EC:4.2.1.2]","K01678"
"546","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01679"," E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]","K01679"
"547","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00239"," sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]","K00239"
"548","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00240"," sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]","K00240"
"549","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00241"," sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit","K00241"
"550","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00244"," frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]","K00244"
"551","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01902"," sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]","K01902"
"552","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01903"," sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]","K01903"
"553","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K14534"," abfD; 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]","K14534"
"554","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00626"," E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]","K00626"
"555","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00174"," korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]","K00174"
"556","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00175"," korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","K00175"
"557","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00177"," korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]","K00177"
"558","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00176"," korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]","K00176"
"559","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00031"," IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]","K00031"
"560","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01681"," ACO, acnA; aconitate hydratase [EC:4.2.1.3]","K01681"
"561","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01962"," accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]","K01962"
"562","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K02160"," accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein","K02160"
"563","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01961"," accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]","K01961"
"564","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01963"," accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]","K01963"
"565","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K05606"," MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]","K05606"
"566","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01847"," MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]","K01847"
"567","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01848"," E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]","K01848"
"568","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01849"," E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]","K01849"
"569","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01938"," fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3]","K01938"
"570","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01491"," folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]","K01491"
"571","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00297"," metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]","K00297"
"572","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00198"," cooS, acsA; anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]","K00198"
"573","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00196"," cooF; anaerobic carbon-monoxide dehydrogenase iron sulfur subunit","K00196"
"574","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00625"," E2.3.1.8, pta; phosphate acetyltransferase [EC:2.3.1.8]","K00625"
"575","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K15024"," K15024; putative phosphotransacetylase [EC:2.3.1.8]","K15024"
"576","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K00925"," ackA; acetate kinase [EC:2.7.2.1]","K00925"
"577","09100 Metabolism","09102 Energy metabolism","00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]","K01895"," ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]","K01895"
"578","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00198"," cooS, acsA; anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]","K00198"
"579","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00196"," cooF; anaerobic carbon-monoxide dehydrogenase iron sulfur subunit","K00196"
"580","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00600"," glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]","K00600"
"581","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00018"," hprA; glycerate dehydrogenase [EC:1.1.1.29]","K00018"
"582","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K11529"," gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]","K11529"
"583","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K01689"," ENO, eno; enolase [EC:4.2.1.11]","K01689"
"584","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00024"," mdh; malate dehydrogenase [EC:1.1.1.37]","K00024"
"585","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K11645"," fbaB; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]","K11645"
"586","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K01624"," FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]","K01624"
"587","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K04041"," fbp3; fructose-1,6-bisphosphatase III [EC:3.1.3.11]","K04041"
"588","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00850"," pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]","K00850"
"589","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K21071"," pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]","K21071"
"590","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K11261"," fwdE, fmdE; formylmethanofuran dehydrogenase subunit E [EC:1.2.7.12]","K11261"
"591","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K03388"," hdrA2; heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]","K03388"
"592","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K03389"," hdrB2; heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]","K03389"
"593","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K03390"," hdrC2; heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]","K03390"
"594","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00925"," ackA; acetate kinase [EC:2.7.2.1]","K00925"
"595","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00625"," E2.3.1.8, pta; phosphate acetyltransferase [EC:2.3.1.8]","K00625"
"596","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K01895"," ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]","K01895"
"597","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00169"," porA; pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]","K00169"
"598","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00170"," porB; pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]","K00170"
"599","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00172"," porG; pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]","K00172"
"600","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00171"," porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]","K00171"
"601","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K01007"," pps, ppsA; pyruvate, water dikinase [EC:2.7.9.2]","K01007"
"602","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K01834"," PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]","K01834"
"603","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K15633"," gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","K15633"
"604","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K15635"," apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","K15635"
"605","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00058"," serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]","K00058"
"606","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K00831"," serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]","K00831"
"607","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K01079"," serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]","K01079"
"608","09100 Metabolism","09102 Energy metabolism","00680 Methane metabolism [PATH:ko00680]","K02203"," thrH; phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39]","K02203"
"609","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K00366"," nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]","K00366"
"610","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K03385"," nrfA; nitrite reductase (cytochrome c-552) [EC:1.7.2.2]","K03385"
"611","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K15876"," nrfH; cytochrome c nitrite reductase small subunit","K15876"
"612","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K02591"," nifK; nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]","K02591"
"613","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K02588"," nifH; nitrogenase iron protein NifH","K02588"
"614","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K05601"," hcp; hydroxylamine reductase [EC:1.7.99.1]","K05601"
"615","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K01501"," E3.5.5.1; nitrilase [EC:3.5.5.1]","K01501"
"616","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K00262"," E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]","K00262"
"617","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K01915"," glnA, GLUL; glutamine synthetase [EC:6.3.1.2]","K01915"
"618","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K00265"," gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]","K00265"
"619","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K00266"," gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]","K00266"
"620","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K00926"," arcC; carbamate kinase [EC:2.7.2.2]","K00926"
"621","09100 Metabolism","09102 Energy metabolism","00910 Nitrogen metabolism [PATH:ko00910]","K01673"," cynT, can; carbonic anhydrase [EC:4.2.1.1]","K01673"
"622","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K23163"," sbp; sulfate/thiosulfate transport system substrate-binding protein","K23163"
"623","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K02046"," cysU; sulfate/thiosulfate transport system permease protein","K02046"
"624","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K02047"," cysW; sulfate/thiosulfate transport system permease protein","K02047"
"625","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K02045"," cysA; sulfate/thiosulfate transport system ATP-binding protein [EC:7.3.2.3]","K02045"
"626","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K00955"," cysNC; bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]","K00955"
"627","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K00956"," cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]","K00956"
"628","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K00957"," cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]","K00957"
"629","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K00860"," cysC; adenylylsulfate kinase [EC:2.7.1.25]","K00860"
"630","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K01082"," cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]","K01082"
"631","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K06881"," nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]","K06881"
"632","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K00394"," aprA; adenylylsulfate reductase, subunit A [EC:1.8.99.2]","K00394"
"633","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K00395"," aprB; adenylylsulfate reductase, subunit B [EC:1.8.99.2]","K00395"
"634","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K00390"," cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]","K00390"
"635","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K16950"," asrA; anaerobic sulfite reductase subunit A","K16950"
"636","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K16951"," asrB; anaerobic sulfite reductase subunit B","K16951"
"637","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K00385"," asrC; anaerobic sulfite reductase subunit C","K00385"
"638","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K16936"," doxA; thiosulfate dehydrogenase [quinone] small subunit [EC:1.8.5.2]","K16936"
"639","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K16937"," doxD; thiosulfate dehydrogenase [quinone] large subunit [EC:1.8.5.2]","K16937"
"640","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K00640"," cysE; serine O-acetyltransferase [EC:2.3.1.30]","K00640"
"641","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K01738"," cysK; cysteine synthase [EC:2.5.1.47]","K01738"
"642","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K00651"," metA; homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]","K00651"
"643","09100 Metabolism","09102 Energy metabolism","00920 Sulfur metabolism [PATH:ko00920]","K01739"," metB; cystathionine gamma-synthase [EC:2.5.1.48]","K01739"
"644","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K01962"," accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]","K01962"
"645","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K02160"," accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein","K02160"
"646","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K01961"," accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]","K01961"
"647","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K01963"," accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]","K01963"
"648","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K02078"," acpP; acyl carrier protein","K02078"
"649","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K00645"," fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]","K00645"
"650","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K00648"," fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]","K00648"
"651","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K00647"," fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]","K00647"
"652","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K09458"," fabF, OXSM, CEM1; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]","K09458"
"653","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K00059"," fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]","K00059"
"654","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K02372"," fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]","K02372"
"655","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K16363"," lpxC-fabZ; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59]","K16363"
"656","09100 Metabolism","09103 Lipid metabolism","00061 Fatty acid biosynthesis [PATH:ko00061]","K00208"," fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]","K00208"
